New,AddressID,StreetName,StreetNo,AltStreetName,AltStreetNo,SubdivisionName,SubAcres,ExpansionArea,Zone,Plat_Slide,Cabinet,Slide,PlatAcres,PlatZone-1,PlatZoneAcres-1,PlatZone-2,PlatZoneAcres-2,BuildableLots,NonBuildableLots,PermitNo,Unit,Section,Block,Lot,D_Roads,D_SewerTransmission,D_SewerCapacity,D_Parks,D_Stormwater,D_OpenSpace,D_SewerCredits,D_OtherCredits,D_LedgerEntryType,D_Deferral,D_AmtPaid,D_DatePaid,D_Payment_Type,D_CheckNo,D_Paid_By_Type,D_PaidBy,D_AccountName,D_AccountContact,D_AccountAddress,D_AccountPhone,D_AccountEmail,P_Roads,P_SewerTransmission,P_Parks,P_Stormwater,P_SewerCredits,P_OtherCredits,P_LedgerEntryType,P_Deferral,P_AmtPaid,P_DatePaid,P_Payment_Type,P_CheckNo,P_Paid_By_Type,P_PaidBy,P_AccountName,P_AccountContact,P_AccountAddress,P_AccountPhone,P_AccountEmail,AgreementResolution,CODate_Conditional,CODate_Final,Notes,AccountLedgerAccountFrom-1,AccountLedgerAccountTo-1,AccountLedgerAgreement-1,AccountLedgerAgreementType-1,CreditType-1,EntryDate-1,AccountLedgerAccountFrom-2,AccountLedgerAccountTo-2,AccountLedgerAgreement-2,AccountLedgerAgreementType-2,CreditType-2,EntryDate-2,AccountLedgerAccountFrom-3,AccountLedgerAccountTo-3,AccountLedgerAgreement-3,AccountLedgerAgreementType-3,CreditType-3,EntryDate-3
,5218,Wharton Way,1643,,,Blackford Property,,2A,EAR-2,DP2014-6,DP,2014-6,,,,,,,,,,,,4,2669.29,664.87,651.88,833.32,795.93,156.43,1316.76,4454.96,USE,0,0,,,,,,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,"this plan was signed March 12, 2014 and the exactions were added a couple days later.  Finance received a letter from Ball Homes dated June 18, 2014 asking to apply credits from resolution 193-2006.  Planning recieved an email on June 25, 2014 asking to apply exaction credits.",Ball Homes LLC,LFUCG,193-2006,RESOLUTION,"sewer_credits, non_sewer_credits",6/18/2014,,,,,,,,,,,,
,5219,Wharton Way,1641,,,Blackford Property,,2A,EAR-2,DP2014-6,DP,2014-6,,,,,,,,,,,,4,2669.29,664.87,651.88,833.32,795.93,156.43,1316.76,4454.96,USE,0,0,,,,,,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,"this plan was signed March 12, 2014 and the exactions were added a couple days later.  Finance received a letter from Ball Homes dated June 18, 2014 asking to apply credits from resolution 193-2006.  Planning recieved an email on June 25, 2014 asking to apply exaction credits.",Ball Homes LLC,LFUCG,193-2006,RESOLUTION,"sewer_credits, non_sewer_credits",6/18/2014,,,,,,,,,,,,
,5220,Wharton Way,1639,,,Blackford Property,,2A,EAR-2,DP2014-6,DP,2014-6,,,,,,,,,,,,4,2669.29,664.87,651.88,833.32,795.93,156.43,1316.76,4454.96,USE,0,0,,,,,,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,"this plan was signed March 12, 2014 and the exactions were added a couple days later.  Finance received a letter from Ball Homes dated June 18, 2014 asking to apply credits from resolution 193-2006.  Planning recieved an email on June 25, 2014 asking to apply exaction credits.",Ball Homes LLC,LFUCG,193-2006,RESOLUTION,"sewer_credits, non_sewer_credits",6/18/2014,,,,,,,,,,,,
,5221,Wharton Way,1634,,,Blackford Property,,2A,EAR-2,DP2014-6,DP,2014-6,,,,,,,,,,,,4,2669.29,664.87,651.88,833.32,795.93,156.43,1316.76,4454.96,USE,0,0,,,,,,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,"this plan was signed March 12, 2014 and the exactions were added a couple days later.  Finance received a letter from Ball Homes dated June 18, 2014 asking to apply credits from resolution 193-2006.  Planning recieved an email on June 25, 2014 asking to apply exaction credits.",Ball Homes LLC,LFUCG,193-2006,RESOLUTION,"sewer_credits, non_sewer_credits",6/18/2014,,,,,,,,,,,,
,5222,Wharton Way,1636,,,Blackford Property,,2A,EAR-2,DP2014-6,DP,2014-6,,,,,,,,,,,,4,2669.29,664.87,651.88,833.32,795.93,156.43,1316.76,4454.96,USE,0,0,,,,,,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,"this plan was signed March 12, 2014 and the exactions were added a couple days later.  Finance received a letter from Ball Homes dated June 18, 2014 asking to apply credits from resolution 193-2006.  Planning recieved an email on June 25, 2014 asking to apply exaction credits.",Ball Homes LLC,LFUCG,193-2006,RESOLUTION,"sewer_credits, non_sewer_credits",6/18/2014,,,,,,,,,,,,
,5223,Wharton Way,1638,,,Blackford Property,,2A,EAR-2,DP2014-6,DP,2014-6,,,,,,,,,,,,4,2669.29,664.87,651.88,833.32,795.93,156.43,1316.76,4454.96,USE,0,0,,,,,,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,"this plan was signed March 12, 2014 and the exactions were added a couple days later.  Finance received a letter from Ball Homes dated June 18, 2014 asking to apply credits from resolution 193-2006.  Planning recieved an email on June 25, 2014 asking to apply exaction credits.",Ball Homes LLC,LFUCG,193-2006,RESOLUTION,"sewer_credits, non_sewer_credits",6/18/2014,,,,,,,,,,,,
,5224,Wharton Way,1640,,,Blackford Property,,2A,EAR-2,DP2014-6,DP,2014-6,,,,,,,,,,,,4,2669.29,664.87,651.88,833.32,795.93,156.43,1316.76,4454.96,USE,0,0,,,,,,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,"this plan was signed March 12, 2014 and the exactions were added a couple days later.  Finance received a letter from Ball Homes dated June 18, 2014 asking to apply credits from resolution 193-2006.  Planning recieved an email on June 25, 2014 asking to apply exaction credits.",Ball Homes LLC,LFUCG,193-2006,RESOLUTION,"sewer_credits, non_sewer_credits",6/18/2014,,,,,,,,,,,,
,5225,Wharton Way,1642,,,Blackford Property,,2A,EAR-2,DP2014-6,DP,2014-6,,,,,,,,,,,,4,2669.29,664.87,651.88,833.32,795.93,156.43,1316.76,4454.96,USE,0,0,,,,,,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,"this plan was signed March 12, 2014 and the exactions were added a couple days later.  Finance received a letter from Ball Homes dated June 18, 2014 asking to apply credits from resolution 193-2006.  Planning recieved an email on June 25, 2014 asking to apply exaction credits.",Ball Homes LLC,LFUCG,193-2006,RESOLUTION,"sewer_credits, non_sewer_credits",6/18/2014,,,,,,,,,,,,
,5226,Wharton Way,1644,,,Blackford Property,,2A,EAR-2,DP2014-6,DP,2014-6,,,,,,,,,,,,4,2669.29,664.87,651.88,833.32,795.93,156.43,1316.76,4454.96,USE,0,0,,,,,,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,"this plan was signed March 12, 2014 and the exactions were added a couple days later.  Finance received a letter from Ball Homes dated June 18, 2014 asking to apply credits from resolution 193-2006.  Planning recieved an email on June 25, 2014 asking to apply exaction credits.",Ball Homes LLC,LFUCG,193-2006,RESOLUTION,"sewer_credits, non_sewer_credits",6/18/2014,,,,,,,,,,,,
,5227,Wharton Way,1648,,,Blackford Property,,2A,EAR-2,DP2014-6,DP,2014-6,,,,,,,,,,,,4,2669.29,664.87,651.88,833.32,795.93,156.43,1316.76,4454.96,USE,0,0,,,,,,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,"this plan was signed March 12, 2014 and the exactions were added a couple days later.  Finance received a letter from Ball Homes dated June 18, 2014 asking to apply credits from resolution 193-2006.  Planning recieved an email on June 25, 2014 asking to apply exaction credits.",Ball Homes LLC,LFUCG,193-2006,RESOLUTION,"sewer_credits, non_sewer_credits",6/18/2014,,,,,,,,,,,,
,5228,Wharton Way,1650,,,Blackford Property,,2A,EAR-2,DP2014-6,DP,2014-6,,,,,,,,,,,,4,2669.29,664.87,651.88,833.32,795.93,156.43,1316.76,4454.96,USE,0,0,,,,,,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,"this plan was signed March 12, 2014 and the exactions were added a couple days later.  Finance received a letter from Ball Homes dated June 18, 2014 asking to apply credits from resolution 193-2006.  Planning recieved an email on June 25, 2014 asking to apply exaction credits.",Ball Homes LLC,LFUCG,193-2006,RESOLUTION,"sewer_credits, non_sewer_credits",6/18/2014,,,,,,,,,,,,
,5229,Wharton Way,1652,,,Blackford Property,,2A,EAR-2,DP2014-6,DP,2014-6,,,,,,,,,,,,4,2669.29,664.87,651.88,833.32,795.93,156.43,1316.76,4454.96,USE,0,0,,,,,,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,"this plan was signed March 12, 2014 and the exactions were added a couple days later.  Finance received a letter from Ball Homes dated June 18, 2014 asking to apply credits from resolution 193-2006.  Planning recieved an email on June 25, 2014 asking to apply exaction credits.",Ball Homes LLC,LFUCG,193-2006,RESOLUTION,"sewer_credits, non_sewer_credits",6/18/2014,,,,,,,,,,,,
,5230,Wharton Way,1654,,,Blackford Property,,2A,EAR-2,DP2014-6,DP,2014-6,,,,,,,,,,,,4,2669.29,664.87,651.88,833.32,795.93,156.43,1316.76,4454.96,USE,0,0,,,,,,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,"this plan was signed March 12, 2014 and the exactions were added a couple days later.  Finance received a letter from Ball Homes dated June 18, 2014 asking to apply credits from resolution 193-2006.  Planning recieved an email on June 25, 2014 asking to apply exaction credits.",Ball Homes LLC,LFUCG,193-2006,RESOLUTION,"sewer_credits, non_sewer_credits",6/18/2014,,,,,,,,,,,,
,5231,Wharton Way,1656,,,Blackford Property,,2A,EAR-2,DP2014-6,DP,2014-6,,,,,,,,,,,,4,2669.29,664.87,651.88,833.32,795.93,156.43,1316.76,4454.96,USE,0,0,,,,,,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,"this plan was signed March 12, 2014 and the exactions were added a couple days later.  Finance received a letter from Ball Homes dated June 18, 2014 asking to apply credits from resolution 193-2006.  Planning recieved an email on June 25, 2014 asking to apply exaction credits.",Ball Homes LLC,LFUCG,193-2006,RESOLUTION,"sewer_credits, non_sewer_credits",6/18/2014,,,,,,,,,,,,
,5232,Wharton Way,1660,,,Blackford Property,,2A,EAR-2,DP2014-6,DP,2014-6,,,,,,,,,,,,4,2669.29,664.87,651.88,833.32,795.93,156.43,1316.76,4454.96,USE,0,0,,,,,,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,"this plan was signed March 12, 2014 and the exactions were added a couple days later.  Finance received a letter from Ball Homes dated June 18, 2014 asking to apply credits from resolution 193-2006.  Planning recieved an email on June 25, 2014 asking to apply exaction credits.",Ball Homes LLC,LFUCG,193-2006,RESOLUTION,"sewer_credits, non_sewer_credits",6/18/2014,,,,,,,,,,,,
,5233,Wharton Way,1662,,,Blackford Property,,2A,EAR-2,DP2014-6,DP,2014-6,,,,,,,,,,,,4,2669.29,664.87,651.88,833.32,795.93,156.43,1316.76,4454.96,USE,0,0,,,,,,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,"this plan was signed March 12, 2014 and the exactions were added a couple days later.  Finance received a letter from Ball Homes dated June 18, 2014 asking to apply credits from resolution 193-2006.  Planning recieved an email on June 25, 2014 asking to apply exaction credits.",Ball Homes LLC,LFUCG,193-2006,RESOLUTION,"sewer_credits, non_sewer_credits",6/18/2014,,,,,,,,,,,,
,5234,Wharton Way,1664,,,Blackford Property,,2A,EAR-2,DP2014-6,DP,2014-6,,,,,,,,,,,,4,2669.29,664.87,651.88,833.32,795.93,156.43,1316.76,4454.96,USE,0,0,,,,,,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,"this plan was signed March 12, 2014 and the exactions were added a couple days later.  Finance received a letter from Ball Homes dated June 18, 2014 asking to apply credits from resolution 193-2006.  Planning recieved an email on June 25, 2014 asking to apply exaction credits.",Ball Homes LLC,LFUCG,193-2006,RESOLUTION,"sewer_credits, non_sewer_credits",6/18/2014,,,,,,,,,,,,
,5235,Wharton Way,1666,,,Blackford Property,,2A,EAR-2,DP2014-6,DP,2014-6,,,,,,,,,,,,4,2669.29,664.87,651.88,833.32,795.93,156.43,1316.76,4454.96,USE,0,0,,,,,,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,"this plan was signed March 12, 2014 and the exactions were added a couple days later.  Finance received a letter from Ball Homes dated June 18, 2014 asking to apply credits from resolution 193-2006.  Planning recieved an email on June 25, 2014 asking to apply exaction credits.",Ball Homes LLC,LFUCG,193-2006,RESOLUTION,"sewer_credits, non_sewer_credits",6/18/2014,,,,,,,,,,,,
,5236,Wharton Way,1668,,,Blackford Property,,2A,EAR-2,DP2014-6,DP,2014-6,,,,,,,,,,,,4,2669.29,664.87,651.88,833.32,795.93,156.43,1316.76,4454.96,USE,0,0,,,,,,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,"this plan was signed March 12, 2014 and the exactions were added a couple days later.  Finance received a letter from Ball Homes dated June 18, 2014 asking to apply credits from resolution 193-2006.  Planning recieved an email on June 25, 2014 asking to apply exaction credits.",Ball Homes LLC,LFUCG,193-2006,RESOLUTION,"sewer_credits, non_sewer_credits",6/18/2014,,,,,,,,,,,,
,5237,Wharton Way,1670,,,Blackford Property,,2A,EAR-2,DP2014-6,DP,2014-6,,,,,,,,,,,,4,2669.29,664.87,651.88,833.32,795.93,156.43,1316.76,4454.96,USE,0,0,,,,,,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,"this plan was signed March 12, 2014 and the exactions were added a couple days later.  Finance received a letter from Ball Homes dated June 18, 2014 asking to apply credits from resolution 193-2006.  Planning recieved an email on June 25, 2014 asking to apply exaction credits.",Ball Homes LLC,LFUCG,193-2006,RESOLUTION,"sewer_credits, non_sewer_credits",6/18/2014,,,,,,,,,,,,
,5238,Wharton Way,1672,,,Blackford Property,,2A,EAR-2,DP2014-6,DP,2014-6,,,,,,,,,,,,4,2669.29,664.87,651.88,833.32,795.93,156.43,1316.76,4454.96,USE,0,0,,,,,,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,"this plan was signed March 12, 2014 and the exactions were added a couple days later.  Finance received a letter from Ball Homes dated June 18, 2014 asking to apply credits from resolution 193-2006.  Planning recieved an email on June 25, 2014 asking to apply exaction credits.",Ball Homes LLC,LFUCG,193-2006,RESOLUTION,"sewer_credits, non_sewer_credits",6/18/2014,,,,,,,,,,,,
,2055,Willman Way,4593,,,Gess Property,,2C,EAR-2,M-427,M,427,,,,,,,,,12-E,,,13,1456.17,1461.34,453.41,262.26,1234.66,206.67,1914.75,3159.76,USE,0,0,,,,,,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,"Exaction credits to be applied for sewer and non-sewer items from Expansion Area Development Res. no. 755-2001, 406-2002, 416-2003.",Expansion Area Development,LFUCG,755-2001,RESOLUTION,"sewer_credits, non_sewer_credits",,Expansion Area Development,LFUCG,406-2002,RESOLUTION,"sewer_credits, non_sewer_credits",,Expansion Area Development,LFUCG,416-2003,RESOLUTION,"sewer_credits, non_sewer_credits",
,2056,Willman Way,4589,,,Gess Property,,2C,EAR-2,M-427,M,427,,,,,,,,,12-E,,,175,1456.17,1461.34,453.41,262.26,1234.66,206.67,1914.75,3159.76,USE,0,0,,,,,,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,"Exaction credits to be applied for sewer and non-sewer items from Expansion Area Development Res. no. 755-2001, 406-2002, 416-2003.",Expansion Area Development,LFUCG,755-2001,RESOLUTION,"sewer_credits, non_sewer_credits",,Expansion Area Development,LFUCG,406-2002,RESOLUTION,"sewer_credits, non_sewer_credits",,Expansion Area Development,LFUCG,416-2003,RESOLUTION,"sewer_credits, non_sewer_credits",
,2057,Willman Way,4585,,,Gess Property,,2C,EAR-2,M-427,M,427,,,,,,,,,12-E,,,176,1456.17,1461.34,453.41,262.26,1234.66,206.67,1914.75,3159.76,USE,0,0,,,,,,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,"Exaction credits to be applied for sewer and non-sewer items from Expansion Area Development Res. no. 755-2001, 406-2002, 416-2003.",Expansion Area Development,LFUCG,755-2001,RESOLUTION,"sewer_credits, non_sewer_credits",,Expansion Area Development,LFUCG,406-2002,RESOLUTION,"sewer_credits, non_sewer_credits",,Expansion Area Development,LFUCG,416-2003,RESOLUTION,"sewer_credits, non_sewer_credits",
,2138,Willman Way,4477,,,Gess Property,,2C,EAR-2,M-431,M,431,,,,,,,,,13-D,,,30,3212.59,3271.96,1015.2,603.13,2807.86,435,4287.16,7058.58,USE,0,0,,,,,,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,"Exactions both sewer and non-sewer to be paid for by Expansion Area Developers Agreement resolution no. 755-2001,406-2002, 416-2003.",Expansion Area Development,LFUCG,755-2001,RESOLUTION,"sewer_credits, non_sewer_credits",,Expansion Area Development,LFUCG,406-2002,RESOLUTION,"sewer_credits, non_sewer_credits",,Expansion Area Development,LFUCG,416-2003,RESOLUTION,"sewer_credits, non_sewer_credits",
,2139,Willman Way,4481,,,Gess Property,,2C,EAR-2,M-431,M,431,,,,,,,,,13-D,,,29,3212.59,3271.96,1015.2,603.13,2807.86,435,4287.16,7058.58,USE,0,0,,,,,,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,"Exactions both sewer and non-sewer to be paid for by Expansion Area Developers Agreement resolution no. 755-2001,406-2002, 416-2003.",Expansion Area Development,LFUCG,755-2001,RESOLUTION,"sewer_credits, non_sewer_credits",,Expansion Area Development,LFUCG,406-2002,RESOLUTION,"sewer_credits, non_sewer_credits",,Expansion Area Development,LFUCG,416-2003,RESOLUTION,"sewer_credits, non_sewer_credits",
,2140,Willman Way,4485,,,Gess Property,,2C,EAR-2,M-431,M,431,,,,,,,,,13-D,,,28,3212.59,3271.96,1015.2,603.13,2807.86,435,4287.16,7058.58,USE,0,0,,,,,,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,"Exactions both sewer and non-sewer to be paid for by Expansion Area Developers Agreement resolution no. 755-2001,406-2002, 416-2003.",Expansion Area Development,LFUCG,755-2001,RESOLUTION,"sewer_credits, non_sewer_credits",,Expansion Area Development,LFUCG,406-2002,RESOLUTION,"sewer_credits, non_sewer_credits",,Expansion Area Development,LFUCG,416-2003,RESOLUTION,"sewer_credits, non_sewer_credits",
,2141,Willman Way,4489,,,Gess Property,,2C,EAR-2,M-431,M,431,,,,,,,,,13-D,,,27,3212.59,3271.96,1015.2,603.13,2807.86,435,4287.16,7058.58,USE,0,0,,,,,,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,"Exactions both sewer and non-sewer to be paid for by Expansion Area Developers Agreement resolution no. 755-2001,406-2002, 416-2003.",Expansion Area Development,LFUCG,755-2001,RESOLUTION,"sewer_credits, non_sewer_credits",,Expansion Area Development,LFUCG,406-2002,RESOLUTION,"sewer_credits, non_sewer_credits",,Expansion Area Development,LFUCG,416-2003,RESOLUTION,"sewer_credits, non_sewer_credits",
,2142,Willman Way,4493,Gillmoss Lane,4513,Gess Property,,2C,EAR-2,M-431,M,431,,,,,,,,,13-D,,,26,3212.59,3271.96,1015.2,603.13,2807.86,435,4287.16,7058.58,USE,0,0,,,,,,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,"Exactions both sewer and non-sewer to be paid for by Expansion Area Developers Agreement resolution no. 755-2001,406-2002, 416-2003.",Expansion Area Development,LFUCG,755-2001,RESOLUTION,"sewer_credits, non_sewer_credits",,Expansion Area Development,LFUCG,406-2002,RESOLUTION,"sewer_credits, non_sewer_credits",,Expansion Area Development,LFUCG,416-2003,RESOLUTION,"sewer_credits, non_sewer_credits",
,2684,Willman Way,4577,,,Gess Property,,2C,EAR-2,M-653,M,653,,,,,,,,,12-F,,,155,1359.88,1364.7,423.43,244.92,1153.02,193,1788.13,2950.82,USE,0,0,,,,,,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,Both sewer and non-sewer exactions are being paid per expansion area development agreement dated 12/13/01 per resolution 755-2001 and agreement dated 7/16/02 per resolution 406-2002.  Balance is paid per expansion area development agreement dated 8/28/03 per resolution 416-2003.,,LFUCG,755-2001,RESOLUTION,"sewer_credits, non_sewer_credits",12/13/2001,,LFUCG,406-2002,RESOLUTION,"sewer_credits, non_sewer_credits",7/16/2002,,LFUCG,416-2003,RESOLUTION,"sewer_credits, non_sewer_credits",8/28/2003
,2685,Willman Way,4573,,,Gess Property,,2C,EAR-2,M-653,M,653,,,,,,,,,12-F,,,156,1359.88,1364.7,423.43,244.92,1153.02,193,1788.13,2950.82,USE,0,0,,,,,,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,Both sewer and non-sewer exactions are being paid per expansion area development agreement dated 12/13/01 per resolution 755-2001 and agreement dated 7/16/02 per resolution 406-2002.  Balance is paid per expansion area development agreement dated 8/28/03 per resolution 416-2003.,,LFUCG,755-2001,RESOLUTION,"sewer_credits, non_sewer_credits",12/13/2001,,LFUCG,406-2002,RESOLUTION,"sewer_credits, non_sewer_credits",7/16/2002,,LFUCG,416-2003,RESOLUTION,"sewer_credits, non_sewer_credits",8/28/2003
,2686,Willman Way,4569,,,Gess Property,,2C,EAR-2,M-653,M,653,,,,,,,,,12-F,,,157,1359.88,1364.7,423.43,244.92,1153.02,193,1788.13,2950.82,USE,0,0,,,,,,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,Both sewer and non-sewer exactions are being paid per expansion area development agreement dated 12/13/01 per resolution 755-2001 and agreement dated 7/16/02 per resolution 406-2002.  Balance is paid per expansion area development agreement dated 8/28/03 per resolution 416-2003.,,LFUCG,755-2001,RESOLUTION,"sewer_credits, non_sewer_credits",12/13/2001,,LFUCG,406-2002,RESOLUTION,"sewer_credits, non_sewer_credits",7/16/2002,,LFUCG,416-2003,RESOLUTION,"sewer_credits, non_sewer_credits",8/28/2003
,2687,Willman Way,4565,,,Gess Property,,2C,EAR-2,M-653,M,653,,,,,,,,,12-F,,,158,1359.88,1364.7,423.43,244.92,1153.02,193,1788.13,2950.82,USE,0,0,,,,,,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,Both sewer and non-sewer exactions are being paid per expansion area development agreement dated 12/13/01 per resolution 755-2001 and agreement dated 7/16/02 per resolution 406-2002.  Balance is paid per expansion area development agreement dated 8/28/03 per resolution 416-2003.,,LFUCG,755-2001,RESOLUTION,"sewer_credits, non_sewer_credits",12/13/2001,,LFUCG,406-2002,RESOLUTION,"sewer_credits, non_sewer_credits",7/16/2002,,LFUCG,416-2003,RESOLUTION,"sewer_credits, non_sewer_credits",8/28/2003
,2688,Willman Way,4561,,,Gess Property,,2C,EAR-2,M-653,M,653,,,,,,,,,12-F,,,159,1359.88,1364.7,423.43,244.92,1153.02,193,1788.13,2950.82,USE,0,0,,,,,,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,Both sewer and non-sewer exactions are being paid per expansion area development agreement dated 12/13/01 per resolution 755-2001 and agreement dated 7/16/02 per resolution 406-2002.  Balance is paid per expansion area development agreement dated 8/28/03 per resolution 416-2003.,,LFUCG,755-2001,RESOLUTION,"sewer_credits, non_sewer_credits",12/13/2001,,LFUCG,406-2002,RESOLUTION,"sewer_credits, non_sewer_credits",7/16/2002,,LFUCG,416-2003,RESOLUTION,"sewer_credits, non_sewer_credits",8/28/2003
,2689,Willman Way,4557,,,Gess Property,,2C,EAR-2,M-653,M,653,,,,,,,,,12-F,,,160,1359.88,1364.7,423.43,244.92,1153.02,193,1788.13,2950.82,USE,0,0,,,,,,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,Both sewer and non-sewer exactions are being paid per expansion area development agreement dated 12/13/01 per resolution 755-2001 and agreement dated 7/16/02 per resolution 406-2002.  Balance is paid per expansion area development agreement dated 8/28/03 per resolution 416-2003.,,LFUCG,755-2001,RESOLUTION,"sewer_credits, non_sewer_credits",12/13/2001,,LFUCG,406-2002,RESOLUTION,"sewer_credits, non_sewer_credits",7/16/2002,,LFUCG,416-2003,RESOLUTION,"sewer_credits, non_sewer_credits",8/28/2003
,2690,Willman Way,4553,,,Gess Property,,2C,EAR-2,M-653,M,653,,,,,,,,,12-F,,,161,1359.88,1364.7,423.43,244.92,1153.02,193,1788.13,2950.82,USE,0,0,,,,,,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,Both sewer and non-sewer exactions are being paid per expansion area development agreement dated 12/13/01 per resolution 755-2001 and agreement dated 7/16/02 per resolution 406-2002.  Balance is paid per expansion area development agreement dated 8/28/03 per resolution 416-2003.,,LFUCG,755-2001,RESOLUTION,"sewer_credits, non_sewer_credits",12/13/2001,,LFUCG,406-2002,RESOLUTION,"sewer_credits, non_sewer_credits",7/16/2002,,LFUCG,416-2003,RESOLUTION,"sewer_credits, non_sewer_credits",8/28/2003
,2691,Willman Way,4549,,,Gess Property,,2C,EAR-2,M-653,M,653,,,,,,,,,12-F,,,162,1359.88,1364.7,423.43,244.92,1153.02,193,1788.13,2950.82,USE,0,0,,,,,,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,Both sewer and non-sewer exactions are being paid per expansion area development agreement dated 12/13/01 per resolution 755-2001 and agreement dated 7/16/02 per resolution 406-2002.  Balance is paid per expansion area development agreement dated 8/28/03 per resolution 416-2003.,,LFUCG,755-2001,RESOLUTION,"sewer_credits, non_sewer_credits",12/13/2001,,LFUCG,406-2002,RESOLUTION,"sewer_credits, non_sewer_credits",7/16/2002,,LFUCG,416-2003,RESOLUTION,"sewer_credits, non_sewer_credits",8/28/2003
,2692,Willman Way,4545,,,Gess Property,,2C,EAR-2,M-653,M,653,,,,,,,,,12-F,,,163,1359.88,1364.7,423.43,244.92,1153.02,193,1788.13,2950.82,USE,0,0,,,,,,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,Both sewer and non-sewer exactions are being paid per expansion area development agreement dated 12/13/01 per resolution 755-2001 and agreement dated 7/16/02 per resolution 406-2002.  Balance is paid per expansion area development agreement dated 8/28/03 per resolution 416-2003.,,LFUCG,755-2001,RESOLUTION,"sewer_credits, non_sewer_credits",12/13/2001,,LFUCG,406-2002,RESOLUTION,"sewer_credits, non_sewer_credits",7/16/2002,,LFUCG,416-2003,RESOLUTION,"sewer_credits, non_sewer_credits",8/28/2003
,2693,Willman Way,4541,,,Gess Property,,2C,EAR-2,M-653,M,653,,,,,,,,,12-F,,,164,1359.88,1364.7,423.43,244.92,1153.02,193,1788.13,2950.82,USE,0,0,,,,,,,,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,Both sewer and non-sewer exactions are being paid per expansion area development agreement dated 12/13/01 per resolution 755-2001 and agreement dated 7/16/02 per resolution 406-2002.  Balance is paid per expansion area development agreement dated 8/28/03 per resolution 416-2003.,,LFUCG,755-2001,RESOLUTION,"sewer_credits, non_sewer_credits",12/13/2001,,LFUCG,406-2002,RESOLUTION,"sewer_credits, non_sewer_credits",7/16/2002,,LFUCG,416-2003,RESOLUTION,"sewer_credits, non_sewer_credits",8/28/2003
